38516860 | @GENE_HLA_C | HLA-C | 29 | 5 | Gene | gene | HLA-C
32035130 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 111 | 24 | Disease | disease | hepatocellular carcinoma
32035130 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 149 | 24 | Disease | disease | Hepatocellular carcinoma
32035130 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 175 | 3 | Disease | disease | HCC
32035130 | @DISEASE_Neoplasms | Neoplasms | 202 | 6 | Disease | disease | cancer
32035130 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 292 | 3 | Disease | disease | HCC
32035130 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 431 | 3 | Disease | disease | HCC
32035130 | @GENE_KLRC1 | KLRC1 | 463 | 7 | Gene | gene | NKG2DLs
32035130 | @DISEASE_Neoplasms | Neoplasms | 474 | 5 | Disease | disease | tumor
32035130 | @GENE_AGR2 | AGR2 | 569 | 19 | Gene | gene | Anterior gradient 2
32035130 | @GENE_AGR2 | AGR2 | 590 | 4 | Gene | gene | AGR2
32035130 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 770 | 3 | Disease | disease | HCC
32035130 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 869 | 3 | Disease | disease | HCC
32035130 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 953 | 3 | Disease | disease | HCC
32035130 | @CHEMICAL_galactopyranosyl_1_4_paragloboside | galactopyranosyl-1-4-paragloboside | 1063 | 2 | Chemical | chemical | P1
32035130 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 1113 | 3 | Disease | disease | HCC
32035130 | @DISEASE_Neoplasms | Neoplasms | 1165 | 5 | Disease | disease | tumor
32035130 | @DISEASE_X_Linked_Combined_Immunodeficiency_Diseases | X-Linked Combined Immunodeficiency Diseases | 1231 | 4 | Disease | disease | SCID
32035130 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 1241 | 3 | Disease | disease | HCC
32035130 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 1314 | 3 | Disease | disease | HCC
32035130 | @GENE_MAPK14 | Mapk14 | 1427 | 8 | Gene | gene | p38 MAPK
32035130 | @CHEMICAL_SB_203580 | SB 203580 | 1469 | 8 | Chemical | chemical | SB203580
32035130 | @CHEMICAL_galactopyranosyl_1_4_paragloboside | galactopyranosyl-1-4-paragloboside | 1518 | 2 | Chemical | chemical | P1
32035130 | @GENE_1300017J02RIK | 1300017J02Rik | 1572 | 4 | Gene | gene | MICA
32035130 | @GENE_MILL2 | Mill2 | 1581 | 4 | Gene | gene | MICB
32035130 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 1600 | 3 | Disease | disease | HCC
32209637 | @GENE_MICA | MICA | 14 | 4 | Gene | gene | MICA
32209637 | @GENE_MICB | MICB | 23 | 4 | Gene | gene | MICB
32209637 | @DISEASE_Neoplasms | Neoplasms | 79 | 6 | Disease | disease | Tumors
32209637 | @GENE_IFNG | IFNG | 210 | 8 | Gene | gene | IFNgamma
32209637 | @DISEASE_Neoplasms | Neoplasms | 232 | 5 | Disease | disease | tumor
32209637 | @GENE_B2M | B2M | 266 | 3 | Gene | gene | B2M
32209637 | @GENE_JAK1 | JAK1 | 273 | 4 | Gene | gene | JAK1
32209637 | @DISEASE_Neoplasms | Neoplasms | 351 | 6 | Disease | disease | tumors
32209637 | @DISEASE_Neoplasms | Neoplasms | 447 | 6 | Disease | disease | tumors
32209637 | @DISEASE_Neoplasms | Neoplasms | 538 | 6 | Disease | disease | tumors
32209637 | @GENE_MICA | MICA | 568 | 4 | Gene | gene | MICA
32209637 | @GENE_MICB | MICB | 577 | 4 | Gene | gene | MICB
32209637 | @GENE_KLRK1 | KLRK1 | 608 | 5 | Gene | gene | NKG2D
32209637 | @DISEASE_Neoplasms | Neoplasms | 722 | 7 | Disease | disease | cancers
32209637 | @GENE_B2M | B2M | 746 | 3 | Gene | gene | B2M
32209637 | @GENE_JAK1 | JAK1 | 755 | 4 | Gene | gene | JAK1
32209637 | @DISEASE_Neoplasm_Metastasis | Neoplasm Metastasis | 770 | 10 | Disease | disease | metastases
32209637 | @GENE_HDAC9 | HDAC9 | 910 | 4 | Gene | gene | HDAC
32209637 | @CHEMICAL_Panobinostat | Panobinostat | 925 | 12 | Chemical | chemical | panobinostat
32209637 | @DISEASE_Neoplasms | Neoplasms | 1022 | 5 | Disease | disease | tumor
32209637 | @GENE_HDAC9 | HDAC9 | 1039 | 4 | Gene | gene | HDAC
32209637 | @CHEMICAL_Panobinostat | Panobinostat | 1190 | 12 | Chemical | chemical | panobinostat
32209637 | @DISEASE_Neoplasm_Metastasis | Neoplasm Metastasis | 1249 | 20 | Disease | disease | pulmonary metastases
32209637 | @DISEASE_Melanoma | Melanoma | 1288 | 8 | Disease | disease | melanoma
32209637 | @DISEASE_Neoplasms | Neoplasms | 1474 | 6 | Disease | disease | tumors
32517713 | @DISEASE_Neoplasms | Neoplasms | 19 | 5 | Disease | disease | tumor
32517713 | @GENE_KLRK1 | KLRK1 | 41 | 5 | Gene | gene | NKG2D
32517713 | @DISEASE_Melanoma | Melanoma | 125 | 8 | Disease | disease | melanoma
32517713 | @GENE_CD274 | CD274 | 146 | 4 | Gene | gene | PDL1
32517713 | @DISEASE_Melanoma | Melanoma | 181 | 8 | Disease | disease | Melanoma
32517713 | @GENE_KLRK1 | KLRK1 | 233 | 5 | Gene | gene | NKG2D
32517713 | @GENE_PDCD1 | PDCD1 | 291 | 3 | Gene | gene | PD1
32517713 | @GENE_CD274 | CD274 | 295 | 4 | Gene | gene | PDL1
32517713 | @GENE_KLRK1 | KLRK1 | 372 | 5 | Gene | gene | NKG2D
32517713 | @DISEASE_Melanoma | Melanoma | 469 | 8 | Disease | disease | melanoma
32517713 | @GENE_PDCD1 | PDCD1 | 531 | 3 | Gene | gene | PD1
32517713 | @GENE_CD274 | CD274 | 535 | 4 | Gene | gene | PDL1
32517713 | @DISEASE_Neoplasms | Neoplasms | 625 | 5 | Disease | disease | tumor
32517713 | @GENE_PDCD1 | PDCD1 | 681 | 3 | Gene | gene | PD1
32517713 | @GENE_CD274 | CD274 | 685 | 4 | Gene | gene | PDL1
32517713 | @DISEASE_Melanoma | Melanoma | 711 | 8 | Disease | disease | melanoma
32517713 | @DISEASE_Melanoma | Melanoma | 757 | 15 | Disease | disease | melanoma tumors
32517713 | @GENE_CD274 | CD274 | 859 | 4 | Gene | gene | PDL1
32517713 | @DISEASE_Melanoma | Melanoma | 1025 | 15 | Disease | disease | melanoma tumors
32517713 | @GENE_CD274 | CD274 | 1101 | 4 | Gene | gene | PDL1
32517713 | @GENE_IL2RA | IL2RA | 1350 | 10 | Gene | gene | IL-2Ralpha
32517713 | @GENE_IL2RA | IL2RA | 1362 | 4 | Gene | gene | CD25
32517713 | @GENE_IL2 | IL2 | 1418 | 4 | Gene | gene | IL-2
32517713 | @DISEASE_Melanoma | Melanoma | 1727 | 15 | Disease | disease | melanoma tumors
32517713 | @GENE_PDCD1 | PDCD1 | 1944 | 3 | Gene | gene | PD1
32517713 | @GENE_CD274 | CD274 | 1948 | 4 | Gene | gene | PDL1
32517713 | @DISEASE_Melanoma | Melanoma | 1987 | 8 | Disease | disease | melanoma
32518090 | @GENE_MICA | MICA | 47 | 4 | Gene | gene | MICA
32518090 | @GENE_CD8A | CD8A | 138 | 3 | Gene | gene | CD8
32518090 | @GENE_KLRK1 | KLRK1 | 209 | 5 | Gene | gene | NKG2D
32518090 | @DISEASE_Neoplasms | Neoplasms | 253 | 5 | Disease | disease | tumor
32518090 | @GENE_MICA | MICA | 298 | 42 | Gene | gene | MHC class I chain-related proteins A and B
32518090 | @GENE_MICA | MICA | 342 | 4 | Gene | gene | MICA
32518090 | @GENE_MICB | MICB | 351 | 4 | Gene | gene | MICB
32518090 | @DISEASE_Neoplasms | Neoplasms | 413 | 6 | Disease | disease | tumors
32518090 | @DISEASE_Neoplasms | Neoplasms | 503 | 6 | Disease | disease | tumors
32518090 | @GENE_MICA | MICA | 515 | 4 | Gene | gene | MICA
32518090 | @GENE_MICB | MICB | 524 | 4 | Gene | gene | MICB
32518090 | @DISEASE_Neoplasms | Neoplasms | 586 | 5 | Disease | disease | tumor
32518090 | @GENE_MICA | MICA | 639 | 4 | Gene | gene | MICA
32518090 | @GENE_MICA | MICA | 895 | 4 | Gene | gene | MICA
32518090 | @GENE_MICA | MICA | 1092 | 4 | Gene | gene | MICA
32518090 | @GENE_MICA | MICA | 1118 | 4 | Gene | gene | MICA
32518090 | @GENE_MICA | MICA | 1207 | 4 | Gene | gene | MICA
32518090 | @GENE_MICA | MICA | 1265 | 4 | Gene | gene | MICA
32518090 | @DISEASE_Neoplasms | Neoplasms | 1340 | 6 | Disease | disease | tumors
32518090 | @GENE_1300017J02RIK | 1300017J02Rik | 1369 | 4 | Gene | gene | MICA
32518090 | @GENE_1300017J02RIK | 1300017J02Rik | 1486 | 4 | Gene | gene | MICA
32518090 | @GENE_MICA | MICA | 1518 | 4 | Gene | gene | MICA
32518090 | @GENE_1300017J02RIK | 1300017J02Rik | 1543 | 4 | Gene | gene | MICA
32518090 | @GENE_1300017J02RIK | 1300017J02Rik | 1584 | 4 | Gene | gene | MICA
32518090 | @DISEASE_Neoplasms | Neoplasms | 1606 | 6 | Disease | disease | tumors
32518090 | @DISEASE_Neoplasms | Neoplasms | 1632 | 6 | Disease | disease | tumors
32518090 | @GENE_RFXANK | RFXANK | 1684 | 4 | Gene | gene | BLS-
32518090 | @GENE_MICA | MICA | 1688 | 4 | Gene | gene | MICA
32518090 | @GENE_MICA | MICA | 1735 | 4 | Gene | gene | MICA
32518090 | @GENE_CD8A | CD8A | 1846 | 3 | Gene | gene | CD8
32518090 | @GENE_RFXANK | RFXANK | 1923 | 4 | Gene | gene | BLS-
32518090 | @GENE_MICA | MICA | 1927 | 4 | Gene | gene | MICA
32518090 | @GENE_MICA | MICA | 1993 | 4 | Gene | gene | MICA
32518090 | @GENE_MICA | MICA | 2133 | 4 | Gene | gene | MICA
32518090 | @GENE_1300017J02RIK | 1300017J02Rik | 2235 | 4 | Gene | gene | MICA
32518090 | @DISEASE_Neoplasms | Neoplasms | 2251 | 6 | Disease | disease | tumors
32582150 | @GENE_KLRK1 | KLRK1 | 110 | 5 | Gene | gene | NKG2D
32582150 | @GENE_MICA | MICA | 123 | 4 | Gene | gene | MICA
32582150 | @GENE_KLRK1 | KLRK1 | 129 | 5 | Gene | gene | NKG2D
32582150 | @GENE_KLRK1 | KLRK1 | 278 | 5 | Gene | gene | NKG2D
32582150 | @DISEASE_Virus_Diseases | Virus Diseases | 478 | 15 | Disease | disease | viral infection
32582150 | @GENE_KLRK1 | KLRK1 | 794 | 14 | Gene | gene | NKG2D receptor
32582150 | @GENE_KLRC1 | KLRC1 | 837 | 6 | Gene | gene | NKG2DL
32582150 | @GENE_KLRC1 | KLRC1 | 998 | 6 | Gene | gene | NKG2DL
32582150 | @GENE_KLRK1 | KLRK1 | 1061 | 5 | Gene | gene | NKG2D
32582150 | @GENE_MICA | MICA | 1162 | 4 | Gene | gene | MICA
32582150 | @GENE_MICB | MICB | 1167 | 4 | Gene | gene | MICB
32582150 | @GENE_ULBP1 | ULBP1 | 1226 | 7 | Gene | gene | ULBP1-6
32582150 | @GENE_MICA | MICA | 1240 | 4 | Gene | gene | MICA
32582150 | @GENE_MICA | MICA | 1339 | 4 | Gene | gene | MICA
32582150 | @DISEASE_Communicable_Diseases | Communicable Diseases | 1366 | 10 | Disease | disease | infectious
32582150 | @DISEASE_Autoimmune_Diseases | Autoimmune Diseases | 1381 | 19 | Disease | disease | autoimmune diseases
32582150 | @GENE_1300017J02RIK | 1300017J02Rik | 1525 | 4 | Gene | gene | MICA
32582150 | @GENE_MICA | MICA | 1605 | 4 | Gene | gene | MICA
32582150 | @GENE_MICA | MICA | 1753 | 4 | Gene | gene | MICA
32582150 | @GENE_1300017J02RIK | 1300017J02Rik | 1780 | 4 | Gene | gene | MICA
32582150 | @GENE_1300017J02RIK | 1300017J02Rik | 1974 | 4 | Gene | gene | MICA
32582150 | @GENE_1300017J02RIK | 1300017J02Rik | 1993 | 4 | Gene | gene | MICA
32582150 | @GENE_KLRK1 | KLRK1 | 2076 | 5 | Gene | gene | NKG2D
32582150 | @GENE_1300017J02RIK | 1300017J02Rik | 2153 | 4 | Gene | gene | MICA
32582150 | @DISEASE_Neoplasms | Neoplasms | 2169 | 5 | Disease | disease | tumor
32582150 | @GENE_1300017J02RIK | 1300017J02Rik | 2238 | 4 | Gene | gene | MICA
32582150 | @DISEASE_Neoplasms | Neoplasms | 2261 | 6 | Disease | disease | tumors
32582150 | @GENE_1300017J02RIK | 1300017J02Rik | 2304 | 4 | Gene | gene | MICA
32582150 | @GENE_1300017J02RIK | 1300017J02Rik | 2371 | 4 | Gene | gene | MICA
32582150 | @GENE_1300017J02RIK | 1300017J02Rik | 2412 | 4 | Gene | gene | MICA
32582150 | @GENE_1300017J02RIK | 1300017J02Rik | 2571 | 4 | Gene | gene | MICA
33037097 | @GENE_MICA | MICA | 62 | 4 | Gene | gene | MICA
33037097 | @GENE_KLRK1 | KLRK1 | 72 | 5 | Gene | gene | NKG2D
33037097 | @GENE_MICA | MICA | 85 | 35 | Gene | gene | MHC class I chain-related protein A
33037097 | @GENE_MICA | MICA | 122 | 4 | Gene | gene | MICA
33037097 | @GENE_NR1I3 | NR1I3 | 283 | 3 | Gene | gene | CAR
33037097 | @GENE_MICA | MICA | 359 | 4 | Gene | gene | MICA
33037097 | @GENE_MICA | MICA | 506 | 4 | Gene | gene | MICA
33037097 | @GENE_NR1I3 | NR1I3 | 511 | 3 | Gene | gene | CAR
33037097 | @GENE_HCST | HCST | 590 | 5 | Gene | gene | DAP10
33037097 | @GENE_CD247 | CD247 | 624 | 7 | Gene | gene | CD3zeta
33037097 | @GENE_NR1I3 | NR1I3 | 682 | 3 | Gene | gene | CAR
33037097 | @GENE_MICA | MICA | 693 | 4 | Gene | gene | MICA
33037097 | @DISEASE_Neoplasms | Neoplasms | 707 | 5 | Disease | disease | tumor
33037097 | @GENE_IFNG | IFNG | 729 | 9 | Gene | gene | IFN-gamma
33037097 | @GENE_MICA | MICA | 760 | 4 | Gene | gene | MICA
33037097 | @DISEASE_Neoplasms | Neoplasms | 774 | 5 | Disease | disease | tumor
33037097 | @GENE_MICA | MICA | 801 | 4 | Gene | gene | MICA
33037097 | @GENE_MICA | MICA | 899 | 4 | Gene | gene | MICA
33037097 | @GENE_MICA | MICA | 1011 | 4 | Gene | gene | MICA
33037097 | @GENE_MICA | MICA | 1081 | 4 | Gene | gene | MICA
33037097 | @GENE_MILL2 | Mill2 | 1086 | 4 | Gene | gene | MICB
33037097 | @VARIANT_p.R38S_NR1I3_human | p.R38S | 1212 | 4 | Variant | variant | R38S
33037097 | @VARIANT_p.K40T_IFNG_human | p.K40T | 1217 | 4 | Variant | variant | K40T
33037097 | @VARIANT_p.K57E_IFNG_human | p.K57E | 1222 | 4 | Variant | variant | K57E
33037097 | @GENE_IFNG | IFNG | 1324 | 9 | Gene | gene | IFN-gamma
33037097 | @GENE_NR1I3 | NR1I3 | 1380 | 3 | Gene | gene | CAR
33037097 | @GENE_MICA | MICA | 1426 | 4 | Gene | gene | MICA
33037097 | @GENE_NR1I3 | NR1I3 | 1440 | 3 | Gene | gene | CAR
33037097 | @GENE_MICA | MICA | 1546 | 4 | Gene | gene | MICA
33037097 | @GENE_MICA | MICA | 1581 | 4 | Gene | gene | MICA
33037097 | @GENE_NR1I3 | NR1I3 | 1595 | 3 | Gene | gene | CAR
33037097 | @DISEASE_Neoplasms | Neoplasms | 1636 | 6 | Disease | disease | cancer
33484773 | @GENE_KLRK1 | KLRK1 | 14 | 5 | Gene | gene | NKG2D
33484773 | @GENE_CTNNB1 | CTNNB1 | 48 | 12 | Gene | gene | beta-catenin
33484773 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 92 | 18 | Disease | disease | HCC aggressiveness
33484773 | @GENE_KLRK1 | KLRK1 | 135 | 5 | Gene | gene | NKG2D
33484773 | @DISEASE_Neoplasms | Neoplasms | 192 | 6 | Disease | disease | cancer
33484773 | @GENE_KLRD1 | KLRD1 | 223 | 16 | Gene | gene | NK cell receptor
33484773 | @GENE_KLRK1 | KLRK1 | 241 | 5 | Gene | gene | NKG2D
33484773 | @DISEASE_Neoplasms | Neoplasms | 298 | 6 | Disease | disease | tumour
33484773 | @GENE_KLRK1 | KLRK1 | 351 | 5 | Gene | gene | NKG2D
33484773 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 368 | 24 | Disease | disease | hepatocellular carcinoma
33484773 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 394 | 3 | Disease | disease | HCC
33484773 | @DISEASE_Neoplasms | Neoplasms | 456 | 11 | Disease | disease | HCC tumours
33484773 | @GENE_KLRK1 | KLRK1 | 509 | 5 | Gene | gene | NKG2D
33484773 | @GENE_MICA | MICA | 524 | 4 | Gene | gene | MICA
33484773 | @GENE_MICB | MICB | 530 | 4 | Gene | gene | MICB
33484773 | @GENE_ULBP1 | ULBP1 | 536 | 5 | Gene | gene | ULBP1
33484773 | @GENE_ULBP2 | ULBP2 | 546 | 5 | Gene | gene | ULBP2
33484773 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 581 | 3 | Disease | disease | HCC
33484773 | @DISEASE_Neoplasms | Neoplasms | 737 | 7 | Disease | disease | tumours
33484773 | @GENE_MICA | MICA | 809 | 4 | Gene | gene | MICA
33484773 | @GENE_MICB | MICB | 818 | 4 | Gene | gene | MICB
33484773 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 840 | 3 | Disease | disease | HCC
33484773 | @DISEASE_Neoplasms | Neoplasms | 863 | 6 | Disease | disease | tumour
33484773 | @GENE_ULBP1 | ULBP1 | 948 | 5 | Gene | gene | ULBP1
33484773 | @GENE_ULBP2 | ULBP2 | 958 | 5 | Gene | gene | ULBP2
33484773 | @GENE_CTNNB1 | CTNNB1 | 1031 | 6 | Gene | gene | CTNNB1
33484773 | @DISEASE_Inflammation | Inflammation | 1076 | 12 | Disease | disease | inflammation
33484773 | @GENE_ULBP1 | ULBP1 | 1174 | 7 | Gene | gene | ULBP1/2
33484773 | @GENE_CTNNB1 | CTNNB1 | 1222 | 12 | Gene | gene | beta-catenin
33484773 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 1265 | 3 | Disease | disease | HCC
33484773 | @GENE_CTNNB1 | CTNNB1 | 1292 | 12 | Gene | gene | beta-catenin
33484773 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 1355 | 3 | Disease | disease | HCC
33484773 | @GENE_CTNNB1 | Ctnnb1 | 1377 | 12 | Gene | gene | beta-catenin
33484773 | @GENE_RAE1 | Rae1 | 1433 | 5 | Gene | gene | Rae-1
33484773 | @GENE_KLRK1 | KLRK1 | 1439 | 5 | Gene | gene | NKG2D
33484773 | @GENE_TCF4 | Tcf4 | 1482 | 4 | Gene | gene | TCF4
33484773 | @GENE_KLRK1 | KLRK1 | 1547 | 5 | Gene | gene | NKG2D
33484773 | @DISEASE_Carcinogenesis | Carcinogenesis | 1591 | 19 | Disease | disease | liver tumorigenesis
33484773 | @GENE_CTNNB1 | CTNNB1 | 1659 | 12 | Gene | gene | beta-catenin
33484773 | @GENE_CTNNB1 | CTNNB1 | 1732 | 6 | Gene | gene | CTNNB1
33484773 | @DISEASE_Neoplasms | Neoplasms | 1747 | 11 | Disease | disease | HCC tumours
33484773 | @GENE_KLRK1 | KLRK1 | 1777 | 5 | Gene | gene | NKG2D
33484773 | @DISEASE_Neoplasms | Neoplasms | 1834 | 6 | Disease | disease | cancer
33484773 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 1863 | 24 | Disease | disease | hepatocellular carcinoma
33484773 | @GENE_KLRK1 | KLRK1 | 1975 | 5 | Gene | gene | NKG2D
33484773 | @DISEASE_Neoplasms | Neoplasms | 1992 | 6 | Disease | disease | tumour
33484773 | @DISEASE_Neoplasms | Neoplasms | 2042 | 6 | Disease | disease | tumour
33972238 | @CHEMICAL_Amikacin | Amikacin | 0 | 8 | Chemical | chemical | Amikacin
33972238 | @CHEMICAL_Fosfomycin | Fosfomycin | 23 | 10 | Chemical | chemical | Fosfomycin
33972238 | @DISEASE_Neonatal_Sepsis | Neonatal Sepsis | 51 | 15 | Disease | disease | Neonatal Sepsis
33972238 | @CHEMICAL_Aminoglycosides | Aminoglycosides | 212 | 14 | Chemical | chemical | aminoglycoside
33972238 | @DISEASE_Neonatal_Sepsis | Neonatal Sepsis | 259 | 15 | Disease | disease | neonatal sepsis
33972238 | @DISEASE_Neonatal_Sepsis | Neonatal Sepsis | 484 | 15 | Disease | disease | neonatal sepsis
33972238 | @CHEMICAL_Ampicillin | Ampicillin | 507 | 10 | Chemical | chemical | ampicillin
33972238 | @CHEMICAL_Gentamicins | Gentamicins | 522 | 10 | Chemical | chemical | gentamicin
33972238 | @CHEMICAL_Fosfomycin | Fosfomycin | 561 | 10 | Chemical | chemical | fosfomycin
33972238 | @CHEMICAL_Amikacin | Amikacin | 576 | 8 | Chemical | chemical | amikacin
33972238 | @DISEASE_Infections | Infections | 760 | 9 | Disease | disease | infection
33972238 | @CHEMICAL_Amikacin | Amikacin | 814 | 8 | Chemical | chemical | amikacin
33972238 | @CHEMICAL_Fosfomycin | Fosfomycin | 827 | 10 | Chemical | chemical | fosfomycin
33972238 | @CHEMICAL_Fosfomycin | Fosfomycin | 1193 | 10 | Chemical | chemical | fosfomycin
33972238 | @CHEMICAL_Amikacin | Amikacin | 1208 | 8 | Chemical | chemical | amikacin
33972238 | @CHEMICAL_Fosfomycin | Fosfomycin | 1508 | 10 | Chemical | chemical | fosfomycin
33972238 | @CHEMICAL_Amikacin | Amikacin | 1523 | 8 | Chemical | chemical | amikacin
33972238 | @CHEMICAL_Fosfomycin | Fosfomycin | 1601 | 10 | Chemical | chemical | fosfomycin
33972238 | @CHEMICAL_Amikacin | Amikacin | 1612 | 8 | Chemical | chemical | amikacin
33972238 | @CHEMICAL_Fosfomycin | Fosfomycin | 1776 | 10 | Chemical | chemical | fosfomycin
33972238 | @CHEMICAL_Amikacin | Amikacin | 1792 | 8 | Chemical | chemical | amikacin
33972238 | @DISEASE_Neonatal_Sepsis | Neonatal Sepsis | 1852 | 15 | Disease | disease | neonatal sepsis
34359073 | @DISEASE_Leukemia_Myeloid_Acute | Leukemia Myeloid Acute | 61 | 22 | Disease | disease | acute myeloid leukemia
34359073 | @DISEASE_Leukemia_Myeloid_Acute | Leukemia Myeloid Acute | 85 | 22 | Disease | disease | Acute myeloid leukemia
34359073 | @DISEASE_Leukemia_Myeloid_Acute | Leukemia Myeloid Acute | 109 | 3 | Disease | disease | AML
34359073 | @DISEASE_Hematologic_Neoplasms | Hematologic Neoplasms | 126 | 13 | Disease | disease | hematopoietic
34359073 | @DISEASE_Neoplasms | Neoplasms | 165 | 10 | Disease | disease | malignancy
34359073 | @DISEASE_Neoplasms | Neoplasms | 337 | 6 | Disease | disease | cancer
34359073 | @DISEASE_Neoplasms | Neoplasms | 461 | 7 | Disease | disease | cancers
34359073 | @DISEASE_Leukemia_Myeloid_Acute | Leukemia Myeloid Acute | 543 | 3 | Disease | disease | AML
34359073 | @DISEASE_Leukemia_Myeloid_Acute | Leukemia Myeloid Acute | 690 | 3 | Disease | disease | AML
34359073 | @CHEMICAL_romidepsin | romidepsin | 728 | 10 | Chemical | chemical | romidepsin
34359073 | @GENE_MICB | MICB | 793 | 4 | Gene | gene | MICB
34359073 | @DISEASE_Leukemia_Myeloid_Acute | Leukemia Myeloid Acute | 815 | 3 | Disease | disease | AML
34359073 | @DISEASE_Leukemia_Myeloid_Acute | Leukemia Myeloid Acute | 979 | 3 | Disease | disease | AML
34359073 | @DISEASE_Leukemia_Myeloid_Acute | Leukemia Myeloid Acute | 1019 | 3 | Disease | disease | AML
34359073 | @DISEASE_Leukemia | Leukemia | 1034 | 8 | Disease | disease | leukemia
34359073 | @DISEASE_Leukemia_Myeloid_Acute | Leukemia Myeloid Acute | 1111 | 3 | Disease | disease | AML
34359073 | @DISEASE_Leukemia_Myeloid_Acute | Leukemia Myeloid Acute | 1147 | 3 | Disease | disease | AML
34359073 | @CHEMICAL_romidepsin | romidepsin | 1190 | 10 | Chemical | chemical | romidepsin
34359073 | @DISEASE_Leukemia | Leukemia | 1238 | 8 | Disease | disease | leukemia
34359073 | @DISEASE_Leukemia_Myeloid_Acute | Leukemia Myeloid Acute | 1278 | 3 | Disease | disease | AML
34359073 | @DISEASE_Leukemia_Myeloid_Acute | Leukemia Myeloid Acute | 1368 | 3 | Disease | disease | AML
34359073 | @DISEASE_Leukemia_Myeloid_Acute | Leukemia Myeloid Acute | 1571 | 3 | Disease | disease | AML
34502191 | @GENE_DFNA34 | DFNA34 | 0 | 5 | Gene | gene | NLRP3
34502191 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 20 | 24 | Disease | disease | Hepatocellular Carcinoma
34502191 | @GENE_MICA | MICA | 100 | 4 | Gene | gene | MICA
34502191 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 114 | 24 | Disease | disease | hepatocellular carcinoma
34502191 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 140 | 3 | Disease | disease | HCC
34502191 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 211 | 3 | Disease | disease | HCC
